Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	750
Conversion Gain:	1024
Coarse Gain:	2
Fine Gain:	1.60
Upper Discriminator:	1035
Lower Discriminator:	14
Calibration Coefficients:	0.40125391849529635	0.987460815047022
Calibration Channels:	0	0
Calibration Energies:	0.0	0.0
Elapsed Real Time:	9147.3
Elapsed Live Time:	9144.33
Start Time:	March 18, 2024, 11:55:23
End Time:	March 18, 2024, 02:27:50
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
109	108.0344827586207	1242
110	109.02194357366771	1162
111	110.00940438871474	1135
112	110.99686520376176	1204
113	111.98432601880879	1140
114	112.9717868338558	1166
115	113.95924764890283	1124
116	114.94670846394985	1144
117	115.93416927899688	1209
118	116.92163009404389	1127
119	117.90909090909092	1090
120	118.89655172413794	1067
121	119.88401253918497	1082
122	120.87147335423198	1135
123	121.85893416927901	1115
124	122.84639498432603	1128
125	123.83385579937305	1084
126	124.82131661442007	1095
127	125.8087774294671	1065
128	126.79623824451411	1115
129	127.78369905956113	1115
130	128.77115987460814	1095
131	129.75862068965517	1096
132	130.74608150470218	1033
133	131.7335423197492	1017
134	132.72100313479623	1003
135	133.70846394984326	1032
136	134.69592476489026	1049
137	135.6833855799373	1064
138	136.67084639498432	1025
139	137.65830721003135	984
140	138.64576802507835	1012
141	139.63322884012538	1116
142	140.6206896551724	951
143	141.60815047021944	1007
144	142.59561128526644	993
145	143.58307210031347	982
146	144.5705329153605	915
147	145.55799373040753	922
148	146.54545454545453	923
149	147.53291536050156	951
150	148.5203761755486	929
151	149.5078369905956	857
152	150.49529780564262	933
153	151.48275862068965	880
154	152.47021943573668	928
155	153.45768025078368	901
156	154.4451410658307	880
157	155.43260188087774	877
158	156.42006269592477	847
159	157.40752351097177	845
160	158.3949843260188	825
161	159.38244514106583	828
162	160.36990595611286	847
163	161.35736677115986	786
164	162.3448275862069	797
165	163.33228840125392	816
166	164.31974921630095	831
167	165.30721003134795	758
168	166.29467084639498	771
169	167.282131661442	791
170	168.26959247648904	787
171	169.25705329153604	835
172	170.24451410658307	730
173	171.2319749216301	761
174	172.2194357366771	809
175	173.20689655172413	728
176	174.19435736677116	740
177	175.1818181818182	773
178	176.1692789968652	801
179	177.15673981191222	727
180	178.14420062695925	707
181	179.13166144200628	785
182	180.11912225705328	713
183	181.1065830721003	732
184	182.09404388714734	679
185	183.08150470219437	732
186	184.06896551724137	665
187	185.0564263322884	733
188	186.04388714733543	677
189	187.03134796238245	690
190	188.01880877742946	688
191	189.00626959247649	641
192	189.99373040752351	696
193	190.98119122257052	653
194	191.96865203761755	638
195	192.95611285266457	686
196	193.9435736677116	659
197	194.9310344827586	638
198	195.91849529780563	654
199	196.90595611285266	650
200	197.8934169278997	625
201	198.8808777429467	580
202	199.86833855799372	637
203	200.85579937304075	580
204	201.84326018808778	616
205	202.83072100313478	636
206	203.8181818181818	615
207	204.80564263322884	615
208	205.79310344827587	608
209	206.78056426332287	639
210	207.7680250783699	536
211	208.75548589341693	635
212	209.74294670846396	571
213	210.73040752351096	562
214	211.717868338558	601
215	212.70532915360502	583
216	213.69278996865202	581
217	214.68025078369905	538
218	215.66771159874608	531
219	216.6551724137931	566
220	217.6426332288401	574
221	218.63009404388714	543
222	219.61755485893417	479
223	220.6050156739812	509
224	221.5924764890282	504
225	222.57993730407523	550
226	223.56739811912226	482
227	224.5548589341693	504
228	225.5423197492163	509
229	226.52978056426332	483
230	227.51724137931035	519
231	228.50470219435738	481
232	229.49216300940438	475
233	230.4796238244514	472
