Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	750
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.10
Upper Discriminator:	2874
Lower Discriminator:	29
Calibration Coefficients:	-1.2058662903587866E-4	2.879613684275474	-10.609141850512888
Calibration Channels:	418	475	907
Calibration Energies:	1172.0	1330.0	2502.0
Elapsed Real Time:	523.02
Elapsed Live Time:	497.64
Start Time:	March 18, 2024, 03:40:23
End Time:	March 18, 2024, 03:44:47
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	565	732	13922	-2207	27	1755

Channel Data:
Channel	Energy	Counts
280	786.2286980302069	1345
281	789.0406626155933	1318
282	791.8523860277215	1326
283	794.6638682665919	1296
284	797.4751093322039	1337
285	800.286109224558	1306
286	803.0968679436539	1280
287	805.9073854894918	1327
288	808.7176618620717	1308
289	811.5276970613936	1302
290	814.3374910874572	1186
291	817.1470439402628	1260
292	819.9563556198104	1270
293	822.7654261260999	1278
294	825.5742554591312	1237
295	828.3828436189046	1286
296	831.1911906054199	1272
297	833.9992964186771	1243
298	836.8071610586762	1245
299	839.6147845254172	1270
300	842.4221668189002	1212
301	845.2293079391252	1278
302	848.036207886092	1283
303	850.8428666598008	1267
304	853.6492842602515	1286
305	856.4554606874441	1333
306	859.2613959413786	1262
307	862.0670900220551	1237
308	864.8725429294736	1252
309	867.6777546636339	1278
310	870.4827252245361	1294
311	873.2874546121803	1236
312	876.0919428265664	1236
313	878.8961898676946	1326
314	881.7001957355645	1313
315	884.5039604301764	1312
316	887.3074839515302	1294
317	890.110766299626	1319
318	892.9138074744636	1304
319	895.7166074760434	1366
320	898.519166304365	1313
321	901.3214839594283	1292
322	904.1235604412337	1315
323	906.925395749781	1283
324	909.7269898850703	1306
325	912.5283428471016	1343
326	915.3294546358746	1379
327	918.1303252513896	1426
328	920.9309546936466	1361
329	923.7313429626455	1377
330	926.5314900583863	1357
331	929.3313959808692	1402
332	932.1310607300938	1355
333	934.9304843060604	1371
334	937.729666708769	1376
335	940.5286079382195	1361
336	943.3273079944119	1370
337	946.1257668773462	1378
338	948.9239845870225	1456
339	951.7219611234407	1426
340	954.5196964866008	1466
