Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	750
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.10
Upper Discriminator:	2874
Lower Discriminator:	29
Calibration Coefficients:	-1.2058662903587866E-4	2.879613684275474	-10.609141850512888
Calibration Channels:	418	475	907
Calibration Energies:	1172.0	1330.0	2502.0
Elapsed Real Time:	5418.35
Elapsed Live Time:	5400.83
Start Time:	March 20, 2024, 02:21:29
End Time:	March 20, 2024, 03:51:48
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
281	789.0406626155933	2397
282	791.8523860277215	2311
283	794.6638682665919	2357
284	797.4751093322039	2332
285	800.286109224558	2277
286	803.0968679436539	2298
287	805.9073854894918	2305
288	808.7176618620717	2192
289	811.5276970613936	2277
290	814.3374910874572	2194
291	817.1470439402628	2235
292	819.9563556198104	2257
293	822.7654261260999	2219
294	825.5742554591312	2188
295	828.3828436189046	2184
296	831.1911906054199	2144
297	833.9992964186771	2096
298	836.8071610586762	2288
299	839.6147845254172	2159
300	842.4221668189002	2154
301	845.2293079391252	2138
302	848.036207886092	2102
303	850.8428666598008	2178
304	853.6492842602515	2091
305	856.4554606874441	2029
306	859.2613959413786	2106
307	862.0670900220551	2017
308	864.8725429294736	2124
309	867.6777546636339	1989
310	870.4827252245361	2027
311	873.2874546121803	2043
312	876.0919428265664	2019
313	878.8961898676946	1972
314	881.7001957355645	1970
315	884.5039604301764	1914
316	887.3074839515302	1931
317	890.110766299626	2016
318	892.9138074744636	1936
319	895.7166074760434	1894
320	898.519166304365	2004
321	901.3214839594283	1878
322	904.1235604412337	1909
323	906.925395749781	1901
324	909.7269898850703	1858
325	912.5283428471016	1855
326	915.3294546358746	1942
327	918.1303252513896	1832
328	920.9309546936466	1839
329	923.7313429626455	1862
330	926.5314900583863	1839
331	929.3313959808692	1737
332	932.1310607300938	1839
333	934.9304843060604	1756
334	937.729666708769	1795
335	940.5286079382195	1735
336	943.3273079944119	1730
337	946.1257668773462	1760
338	948.9239845870225	1692
339	951.7219611234407	1719
340	954.5196964866008	1616
341	957.3171906765027	1664
342	960.1144436931467	1617
