Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	750
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.10
Upper Discriminator:	2874
Lower Discriminator:	29
Calibration Coefficients:	-1.2058662903587866E-4	2.879613684275474	-10.609141850512888
Calibration Channels:	418	475	907
Calibration Energies:	1172.0	1330.0	2502.0
Elapsed Real Time:	596.84
Elapsed Live Time:	586.76
Start Time:	March 18, 2024, 03:18:53
End Time:	March 18, 2024, 03:28:50
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	565	732	8684	-1229	5	1781

Channel Data:
Channel	Energy	Counts
341	957.3171906765027	1482
342	960.1144436931467	1396
343	962.9114555365327	1421
344	965.7082262066605	1356
345	968.5047557035302	1333
346	971.3010440271419	1333
347	974.0970911774955	1270
348	976.892897154591	1287
349	979.6884619584285	1267
350	982.483785589008	1250
351	985.2788680463292	1267
352	988.0737093303925	1213
353	990.8683094411977	1262
354	993.6626683787447	1270
355	996.4567861430338	1169
356	999.2506627340648	1237
357	1002.0442981518377	1247
358	1004.8376923963525	1173
359	1007.6308454676092	1211
360	1010.4237573656079	1200
361	1013.2164280903485	1209
362	1016.008857641831	1238
363	1018.8010460200554	1173
364	1021.592993225022	1175
365	1024.3846992567303	1142
366	1027.1761641151804	1213
367	1029.9673878003725	1129
368	1032.7583703123066	1191
369	1035.5491116509827	1175
370	1038.3396118164005	1156
371	1041.1298708085606	1135
372	1043.9198886274623	1111
373	1046.709665273106	1109
374	1049.4992007454916	1202
375	1052.2884950446191	1169
376	1055.077548170489	1104
377	1057.8663601231003	1154
378	1060.6549309024538	1098
379	1063.443260508549	1180
380	1066.2313489413864	1109
381	1069.0191962009656	1080
382	1071.8068022872865	1157
383	1074.5941672003496	1118
384	1077.3812909401545	1028
385	1080.1681735067014	1029
386	1082.9548148999902	1008
387	1085.741215120021	1029
388	1088.5273741667938	989
389	1091.3132920403084	914
390	1094.0989687405647	963
391	1096.8844042675632	904
392	1099.6695986213035	889
393	1102.454551801786	913
394	1105.23926380901	886
395	1108.0237346429763	879
396	1110.8079643036845	922
397	1113.5919527911344	945
398	1116.3757001053264	942
399	1119.1592062462603	1011
400	1121.9424712139362	1062
401	1124.7254950083538	1148
402	1127.5082776295135	1238
403	1130.290819077415	1362
404	1133.0731193520585	1466
405	1135.855178453444	1647
406	1138.6369963815714	1835
407	1141.4185731364407	1957
408	1144.1999087180518	2061
409	1146.981003126405	2319
410	1149.7618563615001	2439
411	1152.5424684233374	2600
412	1155.3228393119161	2740
413	1158.1029690272371	2991
414	1160.8828575692999	3131
415	1163.6625049381046	3289
416	1166.4419111336513	3328
417	1169.2210761559397	3339
418	1172.0000000049704	3500
419	1174.7786826807428	3441
420	1177.557124183257	3407
421	1180.3353245125134	3344
422	1183.1132836685115	3380
423	1185.8910016512518	3230
424	1188.668478460734	3082
425	1191.445714096958	2960
426	1194.2227085599238	2762
427	1196.9994618496316	2722
428	1199.7759739660814	2507
429	1202.5522449092732	2324
430	1205.328274679207	2083
431	1208.1040632758825	1902
432	1210.8796106993	1819
433	1213.6549169494594	1626
434	1216.4299820263607	1467
435	1219.204805930004	1361
436	1221.9793886603893	1210
437	1224.7537302175165	1103
438	1227.5278306013856	882
439	1230.3016898119965	851
440	1233.0753078493494	755
441	1235.8486847134443	728
442	1238.6218204042812	647
443	1241.3947149218598	555
444	1244.1673682661806	556
445	1246.939780437243	462
446	1249.7119514350475	450
447	1252.4838812595942	418
448	1255.2555699108825	374
449	1258.0270173889128	416
450	1260.798223693685	400
451	1263.569188825199	393
452	1266.3399127834552	467
453	1269.1103955684532	470
454	1271.880637180193	511
455	1274.6506376186749	600
456	1277.4203968838988	599
457	1280.1899149758644	704
458	1282.959191894572	800
459	1285.7282276400217	837
460	1288.4970222122133	959
461	1291.2655756111467	1083
462	1294.033887836822	1237
463	1296.8019588892394	1370
464	1299.5697887683984	1489
465	1302.3373774742995	1621
466	1305.1047250069425	1780
467	1307.8718313663276	1958
468	1310.6386965524546	2059
469	1313.4053205653233	2225
470	1316.171703404934	2324
471	1318.937845071287	2411
472	1321.7037455643817	2502
473	1324.4694048842182	2549
474	1327.2348230307966	2679
475	1330.000000004117	2745
476	1332.7649358041795	2643
477	1335.5296304309836	2702
478	1338.29408388453	2633
479	1341.058296164818	2549
480	1343.822267271848	2550
481	1346.58599720562	2408
482	1349.349485966134	2350
483	1352.11273355339	2228
484	1354.8757399673877	1944
485	1357.6385052081275	1946
486	1360.401029275609	1802
487	1363.1633121698326	1663
488	1365.925353890798	1514
489	1368.6871544385056	1437
490	1371.4487138129548	1240
491	1374.210032014146	1147
492	1376.9711090420792	1044
493	1379.7319448967544	892
494	1382.4925395781713	807
495	1385.2528930863307	757
496	1388.0130054212316	669
497	1390.7728765828742	606
498	1393.532506571259	522
499	1396.2918953863857	486
500	1399.0510430282543	434
501	1401.8099494968649	446
502	1404.5686147922174	359
503	1407.3270389143117	315
504	1410.085221863148	291
505	1412.8431636387263	266
506	1415.6008642410466	261
507	1418.3583236701088	224
508	1421.115541925913	236
509	1423.872519008459	179
510	1426.6292549177467	149
511	1429.3857496537767	179
512	1432.1420032165483	145
513	1434.898015606062	128
514	1437.6537868223177	118
515	1440.409316865315	126
516	1443.1646057350547	118
517	1445.919653431536	113
518	1448.6744599547596	106
519	1451.4290253047247	125
520	1454.183349481432	116
521	1456.9374324848811	109
522	1459.6912743150722	106
523	1462.4448749720052	100
524	1465.19823445568	98
525	1467.9513527660968	99
526	1470.7042299032555	94
527	1473.4568658671562	97
528	1476.209260657799	107
529	1478.9614142751834	101
530	1481.71332671931	89
531	1484.4649979901785	98
532	1487.2164280877887	92
533	1489.967617012141	73
534	1492.7185647632352	90
535	1495.4692713410714	92
536	1498.2197367456492	92
537	1500.9699609769693	97
538	1503.7199440350312	100
539	1506.469685919835	77
540	1509.2191866313808	84
541	1511.9684461696684	90
542	1514.7174645346981	99
543	1517.4662417264697	85
544	1520.2147777449832	84
545	1522.9630725902387	81
546	1525.711126262236	81
547	1528.4589387609751	88
548	1531.2065100864563	75
549	1533.9538402386793	84
550	1536.7009292176444	96
551	1539.4477770233514	96
552	1542.1943836558003	74
553	1544.9407491149911	85
554	1547.686873400924	84
555	1550.4327565135986	79
556	1553.1783984530152	75
557	1555.9237992191738	85
558	1558.6689588120742	74
559	1561.4138772317167	73
560	1564.158554478101	85
561	1566.9029905512273	74
562	1569.6471854510953	79
563	1572.3911391777053	79
564	1575.1348517310576	78
565	1577.8783231111513	97
566	1580.6215533179875	75
567	1583.3645423515652	85
568	1586.1072902118851	76
569	1588.8497968989468	70
570	1591.5920624127502	67
571	1594.3340867532959	68
572	1597.0758699205833	87
573	1599.8174119146126	92
574	1602.558712735384	84
575	1605.2997723828971	60
576	1608.0405908571522	76
577	1610.7811681581493	75
578	1613.5215042858886	80
579	1616.2615992403696	67
580	1619.0014530215924	55
581	1621.7410656295572	60
582	1624.480437064264	60
583	1627.2195673257127	71
584	1629.9584564139031	72
585	1632.6971043288358	65
586	1635.43551107051	59
587	1638.1736766389265	67
588	1640.911601034085	54
589	1643.649284255985	54
590	1646.3867263046275	54
591	1649.1239271800116	65
592	1651.8608868821375	64
593	1654.5976054110056	62
594	1657.3340827666154	70
595	1660.070318948967	73
596	1662.8063139580609	59
597	1665.5420677938964	60
598	1668.2775804564742	46
599	1671.0128519457935	39
600	1673.747882261855	62
601	1676.4826714046585	55
602	1679.217219374204	71
603	1681.9515261704912	62
604	1684.6855917935204	60
605	1687.4194162432914	66
606	1690.1529995198043	47
607	1692.8863416230593	51
608	1695.6194425530562	63
609	1698.352302309795	65
610	1701.0849208932757	73
611	1703.8172983034983	63
612	1706.549434540463	55
613	1709.2813296041695	52
614	1712.012983494618	49
615	1714.7443962118084	50
616	1717.4755677557407	46
617	1720.206498126415	51
618	1722.937187323831	50
619	1725.667635347989	66
620	1728.397842198889	51
621	1731.127807876531	54
622	1733.857532380915	57
623	1736.5870157120407	40
624	1739.3162578699084	63
625	1742.0452588545181	51
626	1744.7740186658698	43
627	1747.5025373039634	69
628	1750.2308147687988	45
629	1752.9588510603762	70
630	1755.6866461786954	60
631	1758.4142001237567	45
632	1761.1415128955598	60
633	1763.8685844941049	46
634	1766.595414919392	59
635	1769.3220041714208	48
636	1772.0483522501916	40
637	1774.7744591557043	54
638	1777.5003248879593	54
639	1780.225949446956	44
640	1782.9513328326946	52
641	1785.676475045175	53
642	1788.4013760843975	54
643	1791.126035950362	36
644	1793.8504546430681	42
645	1796.5746321625163	49
646	1799.2985685087065	42
647	1802.0222636816386	42
648	1804.7457176813125	54
649	1807.4689305077286	56
650	1810.1919021608865	43
651	1812.9146326407863	57
652	1815.637121947428	45
653	1818.3593700808117	45
654	1821.0813770409372	50
655	1823.8031428278048	52
656	1826.524667441414	53
657	1829.2459508817653	56
658	1831.9669931488588	41
659	1834.6877942426938	45
660	1837.408354163271	52
661	1840.1286729105902	47
662	1842.8487504846514	50
663	1845.5685868854544	42
664	1848.288182112999	49
665	1851.007536167286	41
666	1853.7266490483146	47
667	1856.4455207560852	50
668	1859.1641512905978	41
669	1861.8825406518522	37
670	1864.6006888398485	48
671	1867.3185958545869	39
672	1870.0362616960672	53
673	1872.7536863642897	41
674	1875.4708698592538	51
675	1878.1878121809598	51
676	1880.9045133294078	40
677	1883.6209733045978	33
678	1886.3371921065295	38
679	1889.0531697352035	47
680	1891.768906190619	48
681	1894.4844014727767	45
682	1897.1996555816763	49
683	1899.9146685173178	51
684	1902.6294402797012	36
685	1905.3439708688268	58
686	1908.058260284694	36
687	1910.7723085273033	49
688	1913.4861155966544	34
689	1916.1996814927472	37
690	1918.9130062155823	49
691	1921.6260897651591	53
692	1924.338932141478	39
693	1927.0515333445387	49
694	1929.7638933743415	44
695	1932.4760122308862	54
696	1935.1878899141727	35
697	1937.8995264242014	37
698	1940.6109217609717	37
699	1943.3220759244841	52
700	1946.0329889147383	49
701	1948.7436607317345	57
702	1951.4540913754727	41
703	1954.1642808459528	44
704	1956.8742291431747	45
705	1959.5839362671386	58
706	1962.2934022178445	42
707	1965.002626995292	34
708	1967.711610599482	36
709	1970.4203530304137	36
710	1973.1288542880873	42
711	1975.8371143725028	42
712	1978.54513328366	45
713	1981.2529110215592	38
714	1983.9604475862006	38
715	1986.667742977584	32
716	1989.374797195709	42
717	1992.0816102405763	41
718	1994.788182112185	39
719	1997.4945128105362	33
720	2000.2006023356287	44
721	2002.9064506874638	35
722	2005.6120578660402	42
723	2008.317423871359	27
724	2011.0225487034193	40
725	2013.727432362222	34
726	2016.4320748477662	42
727	2019.1364761600528	41
728	2021.8406362990813	48
729	2024.5445552648512	46
730	2027.2482330573634	36
731	2029.9516696766173	36
732	2032.6548651226135	45
733	2035.3578193953513	28
734	2038.060532494831	47
735	2040.7630044210528	32
736	2043.4652351740165	36
737	2046.1672247537222	32
738	2048.86897316017	38
739	2051.5704803933595	38
740	2054.2717464532907	38
741	2056.9727713399643	36
742	2059.673555053379	42
743	2062.3740975935366	38
744	2065.0743989604352	44
745	2067.774459154077	34
746	2070.4742781744594	35
747	2073.1738560215845	52
748	2075.873192695451	44
749	2078.57228819606	30
750	2081.2711425234106	43
751	2083.9697556775036	31
752	2086.668127658338	32
753	2089.3662584659146	23
754	2092.064148100233	29
755	2094.761796561293	37
756	2097.4592038490955	22
757	2100.1563699636395	38
758	2102.853294904926	46
759	2105.549978672954	28
760	2108.2464212677237	30
761	2110.9426226892356	34
762	2113.6385829374894	35
763	2116.3343020124853	27
764	2119.029779914223	32
765	2121.725016642703	35
766	2124.420012197924	27
767	2127.1147665798876	50
768	2129.809279788593	27
769	2132.5035518240406	27
770	2135.1975826862295	39
771	2137.8913723751607	30
772	2140.584920890834	27
773	2143.278228233249	35
774	2145.9712944024063	40
775	2148.6641193983046	37
776	2151.3567032209457	29
777	2154.0490458703284	33
778	2156.741147346453	36
779	2159.4330076493197	39
780	2162.1246267789284	43
781	2164.8160047352785	41
782	2167.507141518371	27
783	2170.198037128205	25
784	2172.8886915647818	34
785	2175.5791048281	35
786	2178.26927691816	32
787	2180.9592078349624	35
788	2183.648897578506	33
789	2186.338346148792	39
790	2189.0275535458195	35
791	2191.7165197695895	45
792	2194.405244820101	45
793	2197.093728697355	34
794	2199.78197140135	29
795	2202.469972932088	44
796	2205.1577332895667	39
797	2207.8452524737886	35
798	2210.532530484752	35
799	2213.219567322457	42
800	2215.9063629869042	33
801	2218.592917478093	38
802	2221.279230796024	42
803	2223.965302940697	42
804	2226.6511339121116	42
805	2229.3367237102684	33
806	2232.022072335167	33
807	2234.7071797868075	30
808	2237.3920460651902	36
809	2240.0766711703145	35
810	2242.761055102181	28
811	2245.4451978607894	29
812	2248.1290994461397	35
813	2250.812759858232	31
814	2253.4961790970656	30
815	2256.179357162642	24
816	2258.86229405496	27
817	2261.54498977402	33
818	2264.227444319821	29
819	2266.9096576923653	29
820	2269.591629891651	24
821	2272.2733609176785	21
822	2274.9548507704485	33
823	2277.6360994499596	25
824	2280.317106956213	28
825	2282.997873289208	25
826	2285.6783984489457	30
827	2288.3586824354243	16
828	2291.0387252486457	25
829	2293.7185268886087	19
830	2296.3980873553137	16
831	2299.07740664876	16
832	2301.7564847689496	17
833	2304.43532171588	14
834	2307.113917489553	17
835	2309.7922720899674	8
836	2312.4703855171238	20
837	2315.1482577710226	20
838	2317.8258888516625	17
839	2320.5032787590453	13
840	2323.180427493169	20
841	2325.8573350540355	14
842	2328.5340014416433	10
843	2331.2104266559936	14
844	2333.8866106970854	9
845	2336.562553564919	12
846	2339.2382552594954	13
847	2341.9137157808127	5
848	2344.588935128873	10
849	2347.263913303674	11
850	2349.938650305218	7
851	2352.613146133503	9
852	2355.2874007885307	9
853	2357.9614142702994	5
854	2360.635186578811	11
855	2363.308717714064	6
856	2365.9820076760593	5
857	2368.655056464796	3
858	2371.327864080275	7
859	2374.000430522496	5
860	2376.6727557914587	6
861	2379.3448398871637	10
862	2382.0166828096103	6
863	2384.688284558799	3
864	2387.3596451347294	8
865	2390.030764537402	4
866	2392.701642766816	5
867	2395.3722798229724	6
868	2398.0426757058704	6
869	2400.712830415511	7
870	2403.382743951893	4
871	2406.0524163150167	7
872	2408.721847504883	12
873	2411.3910375214905	5
874	2414.059986364841	8
875	2416.7286940349322	9
876	2419.397160531766	6
877	2422.0653858553414	8
878	2424.733370005659	14
879	2427.401112982718	10
880	2430.06861478652	10
881	2432.7358754170627	8
882	2435.402894874348	12
883	2438.0696731583757	12
884	2440.7362102691445	18
885	2443.4025062066557	20
886	2446.0685609709085	14
887	2448.734374561903	17
888	2451.39994697964	23
889	2454.065278224119	20
890	2456.7303682953393	31
891	2459.395217193302	24
892	2462.059824918006	22
893	2464.7241914694528	28
894	2467.3883168476414	27
895	2470.0522010525715	27
896	2472.715844084244	33
897	2475.3792459426577	32
898	2478.042406627814	32
899	2480.705326139712	28
900	2483.368004478352	32
901	2486.030441643734	37
902	2488.692637635858	44
903	2491.354592454723	31
904	2494.016306100331	40
905	2496.677778572681	49
906	2499.339009871772	37
907	2501.9999999976058	46
908	2504.6607489501807	39
909	2507.321256729498	40
910	2509.981523335557	32
911	2512.6415487683585	39
912	2515.3013330279014	27
913	2517.9608761141867	30
914	2520.620178027213	46
915	2523.2792387669824	26
916	2525.938058333493	26
917	2528.5966367267456	41
918	2531.2549739467404	22
919	2533.9130699934767	27
920	2536.5709248669555	27
921	2539.2285385671757	23
922	2541.8859110941385	26
923	2544.5430424478423	23
924	2547.199932628289	20
925	2549.8565816354767	22
926	2552.512989469407	14
927	2555.1691561300786	18
928	2557.8250816174927	19
929	2560.480765931649	14
930	2563.1362090725465	10
931	2565.791411040186	9
932	2568.446371834568	8
933	2571.1010914556914	10
934	2573.7555699035565	14
935	2576.4098071781646	8
936	2579.0638032795136	7
937	2581.7175582076047	6
938	2584.371071962438	3
939	2587.0243445440133	8
940	2589.67737595233	4
941	2592.3301661873893	6
942	2594.9827152491903	6
943	2597.635023137733	5
944	2600.2870898530177	3
945	2602.938915395044	3
946	2605.590499763813	0
947	2608.2418429593235	3
948	2610.8929449815764	2
949	2613.5438058305704	1
950	2616.1944255063067	0
951	2618.844804008785	1
952	2621.4949413380054	2
953	2624.1448374939678	1
954	2626.7944924766716	1
955	2629.4439062861175	2
956	2632.0930789223053	1
957	2634.7420103852355	3
958	2637.390700674907	0
959	2640.0391497913206	0
960	2642.6873577344763	1
961	2645.335324504374	1
962	2647.9830501010133	0
963	2650.630534524395	1
964	2653.2777777745177	1
965	2655.9247798513834	0
966	2658.5715407549906	0
967	2661.2180604853397	0
968	2663.864339042431	1
969	2666.5103764262635	0
970	2669.1561726368386	0
971	2671.8017276741552	0
972	2674.4470415382143	1
973	2677.092114229015	1
974	2679.7369457465575	0
975	2682.381536090842	0
976	2685.0258852618686	1
977	2687.669993259637	0
978	2690.313860084147	0
979	2692.9574857353996	0
980	2695.6008702133936	0
981	2698.24401351813	0
982	2700.886915649608	0
983	2703.529576607828	0
984	2706.1719963927894	0
985	2708.814175004494	1
986	2711.4561124429392	1
987	2714.097808708127	0
988	2716.7392638000565	0
989	2719.3804777187283	0
990	2722.0214504641417	0
991	2724.662182036297	0
992	2727.3026724351944	0
993	2729.9429216608337	0
994	2732.582929713215	0
995	2735.222696592338	0
996	2737.862222298203	0
997	2740.50150683081	2
998	2743.140550190159	0
999	2745.7793523762493	0
1000	2748.4179133890825	0
1001	2751.056233228657	1
1002	2753.6943118949735	0
1003	2756.3321493880326	0
1004	2758.9697457078328	0
1005	2761.6071008543754	0
1006	2764.244214827659	0
