# Lower Voltage | Counts over 20s
10.00	12
9.50	15
9.00	28
8.50	90
8.00	375
7.75	739
7.60	1196
7.40	2259
7.30	2875
7.25	3060
7.10	4227
7.00	4621
6.90	5171
6.75	5206
6.60	4493
6.50	4117
6.40	3103
6.25	2092
6.10	1107
6.00	974
5.75	448
5.50	381
5.25	484
5.00	751
4.50	1339
4.25	1479
4.00	1590
3.75	1497
3.50	1564
3.00	1818
2.75	2191
2.50	2485
2.25	3106
2.00	3512
1.75	2981
1.50	2394
1.25	2322
1.00	2139
