SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Oct 20 21:09:45 GMT 2014
User: ammspsa
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4E00404
Integration Time (usec): 1000000 (USB4E00404)
Spectra Averaged: 5 (USB4E00404)
Boxcar Smoothing: 0 (USB4E00404)
Correct for Electrical Dark: No (USB4E00404)
Strobe/Lamp Enabled: No (USB4E00404)
Correct for Detector Non-linearity: No (USB4E00404)
Correct for Stray Light: No (USB4E00404)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345.87	-54.48
346.08	-54.48
346.30	-54.48
346.51	-9.42
346.72	13.52
346.94	-37.68
347.15	-24.17
347.37	-27.03
347.58	1.64
347.79	6.96
348.01	14.75
348.22	29.49
348.43	129.84
348.65	4.92
348.86	9.83
349.08	-29.90
349.29	35.23
349.50	0.00
349.72	56.93
349.93	5.73
350.14	-0.82
350.36	9.83
350.57	3.28
350.78	-38.09
351.00	-11.88
351.21	7.37
351.43	47.10
351.64	-4.10
351.85	4.92
352.07	3.28
352.28	-52.84
352.49	-11.47
352.71	-6.14
352.92	12.29
353.13	47.51
353.35	-32.77
353.56	-15.97
353.77	-9.42
353.99	-16.79
354.20	-16.38
354.41	2.46
354.63	8.19
354.84	-5.32
355.05	-4.51
355.27	-13.93
355.48	6.14
355.70	6.14
355.91	27.03
356.12	-5.73
356.34	9.01
356.55	-15.97
356.76	12.29
356.98	-21.30
357.19	-54.48
357.40	36.86
357.62	-34.41
357.83	-54.07
358.04	-49.97
358.26	-68.40
358.47	71.68
358.68	-11.06
358.89	-21.30
359.11	-40.96
359.32	-36.86
359.53	-31.95
359.75	-36.45
359.96	39.73
360.17	-22.94
360.39	34.41
360.60	-39.73
360.81	-9.01
361.03	-22.53
361.24	-5.73
361.45	-64.31
361.67	-6.55
361.88	-18.84
362.09	-35.23
362.31	-12.70
362.52	-3.69
362.73	-12.70
362.94	5.32
363.16	-0.41
363.37	-8.19
363.58	53.25
363.80	-57.75
364.01	10.24
364.22	18.43
364.44	6.14
364.65	1.64
364.86	33.18
365.07	8.60
365.29	-3.28
365.50	-6.96
365.71	-36.04
365.93	-16.79
366.14	19.66
366.35	61.03
366.56	-12.29
366.78	-3.69
366.99	28.67
367.20	43.42
367.42	21.71
367.63	39.32
367.84	-24.58
368.05	14.34
368.27	47.10
368.48	-12.29
368.69	4.92
368.91	3.69
369.12	24.58
369.33	-50.38
369.54	24.99
369.76	-23.76
369.97	-20.89
370.18	-9.83
370.39	-6.14
370.61	-42.19
370.82	33.18
371.03	41.37
371.24	13.52
371.46	-5.73
371.67	2.05
371.88	-14.34
372.10	30.31
372.31	35.63
372.52	35.63
372.73	15.97
372.95	-18.43
373.16	-27.44
373.37	-25.80
373.58	-21.30
373.80	2.05
374.01	1.23
374.22	47.10
374.43	22.94
374.65	-51.61
374.86	34.00
375.07	-18.84
375.28	4.10
375.50	28.26
375.71	39.73
375.92	6.55
376.13	37.27
376.34	33.59
376.56	38.09
376.77	10.65
376.98	-26.62
377.19	-15.97
377.41	38.91
377.62	-20.48
377.83	-0.82
378.04	27.03
378.26	-1.64
378.47	12.70
378.68	44.65
378.89	-6.55
379.10	-3.69
379.32	-17.20
379.53	4.51
379.74	7.37
379.95	6.96
380.17	-49.97
380.38	11.47
380.59	-9.01
380.80	-17.20
381.01	4.10
381.23	-0.82
381.44	-1.64
381.65	22.12
381.86	9.83
382.08	31.13
382.29	-4.51
382.50	36.45
382.71	-1.64
382.92	-2.46
383.14	22.94
383.35	-3.28
383.56	-5.32
383.77	8.60
383.98	-7.37
384.20	8.60
384.41	-19.25
384.62	3.28
384.83	-4.92
385.04	33.59
385.26	9.83
385.47	17.61
385.68	-49.15
385.89	27.44
386.10	19.66
386.32	8.19
386.53	37.27
386.74	47.10
386.95	32.77
387.16	63.90
387.37	36.86
387.59	28.67
387.80	5.32
388.01	31.13
388.22	64.72
388.43	29.49
388.65	-0.00
388.86	71.68
389.07	4.10
389.28	21.30
389.49	29.49
389.70	49.56
389.92	58.16
390.13	20.48
390.34	23.35
390.55	2.05
390.76	-20.07
390.97	54.48
391.19	26.21
391.40	45.06
391.61	39.73
391.82	45.46
392.03	54.89
392.24	53.25
392.45	122.06
392.67	59.80
392.88	61.44
393.09	39.32
393.30	53.25
393.51	109.77
393.72	108.13
393.94	80.69
394.15	101.17
394.36	103.22
394.57	108.13
394.78	122.88
394.99	142.95
395.20	44.24
395.42	99.12
395.63	92.16
395.84	83.97
396.05	116.32
396.26	70.45
396.47	129.43
396.68	124.93
396.90	111.41
397.11	121.24
397.32	72.09
397.53	134.35
397.74	141.31
397.95	196.60
398.16	167.11
398.37	125.34
398.59	199.06
398.80	116.73
399.01	130.66
399.22	151.55
399.43	169.57
399.64	161.79
399.85	121.24
400.06	258.45
400.28	85.61
400.49	114.28
400.70	137.62
400.91	137.62
401.12	133.94
401.33	136.39
401.54	192.10
401.75	151.14
401.96	140.90
402.18	119.60
402.39	174.49
402.60	136.80
402.81	120.01
403.02	129.02
403.23	112.64
403.44	100.76
403.65	84.38
403.86	134.76
404.07	72.50
404.29	80.69
404.50	75.77
404.71	73.73
404.92	63.90
405.13	98.71
405.34	105.27
405.55	64.72
405.76	43.83
405.97	16.38
406.18	90.11
406.39	66.76
406.61	86.42
406.82	37.27
407.03	55.30
407.24	85.20
407.45	93.39
407.66	75.77
407.87	97.89
408.08	26.62
408.29	78.64
408.50	28.67
408.71	10.24
408.92	3.28
409.14	11.88
409.35	58.16
409.56	10.65
409.77	22.12
409.98	41.78
410.19	36.04
410.40	29.90
410.61	69.22
410.82	-1.64
411.03	3.28
411.24	108.13
411.45	49.15
411.66	-11.06
411.87	17.20
412.08	59.80
412.29	17.20
412.51	60.62
412.72	64.72
412.93	-13.11
413.14	60.21
413.35	-8.19
413.56	9.83
413.77	52.43
413.98	79.05
414.19	18.02
414.40	6.96
414.61	5.73
414.82	20.07
415.03	9.42
415.24	97.48
415.45	48.33
415.66	45.87
415.87	37.68
416.08	38.09
416.29	17.61
416.50	72.50
416.71	47.51
416.92	11.88
417.13	47.92
417.34	-18.02
417.55	20.48
417.77	17.20
417.98	53.25
418.19	2.05
418.40	14.75
418.61	29.90
418.82	4.92
419.03	9.01
419.24	24.17
419.45	-24.17
419.66	17.20
419.87	-49.97
420.08	7.78
420.29	-52.02
420.50	33.18
420.71	30.72
420.92	22.12
421.13	20.48
421.34	49.15
421.55	23.35
421.76	20.48
421.97	45.46
422.18	0.00
422.39	-5.32
422.60	-14.75
422.81	45.06
423.02	12.29
423.23	-16.79
423.44	44.24
423.65	26.62
423.86	42.60
424.07	15.56
424.28	-12.70
424.49	-44.24
424.70	47.51
424.91	-37.27
425.12	10.24
425.33	15.56
425.54	20.48
425.75	15.56
425.96	34.82
426.17	7.37
426.38	49.15
426.59	28.67
426.80	20.89
427.01	9.83
427.22	-22.94
427.43	-21.71
427.64	47.51
427.84	-16.79
428.05	-4.10
428.26	23.76
428.47	-2.87
428.68	-37.68
428.89	22.12
429.10	-49.15
429.31	6.96
429.52	-7.37
429.73	11.06
429.94	34.00
430.15	0.41
430.36	14.34
430.57	24.58
430.78	56.52
430.99	52.43
431.20	50.38
431.41	-30.31
431.62	-21.71
431.83	22.94
432.04	50.38
432.25	7.37
432.46	38.91
432.67	21.71
432.87	23.76
433.08	22.94
433.29	26.21
433.50	38.09
433.71	-24.58
433.92	-33.59
434.13	-31.54
434.34	-11.88
434.55	46.69
434.76	-16.38
434.97	4.92
435.18	15.97
435.39	-5.32
435.60	54.48
435.81	30.31
436.02	47.10
436.22	-21.71
436.43	33.18
436.64	21.30
436.85	-8.19
437.06	67.99
437.27	8.19
437.48	10.65
437.69	-6.14
437.90	-5.32
438.11	-10.65
438.32	8.19
438.53	19.25
438.74	-20.48
438.94	62.26
439.15	-9.42
439.36	13.11
439.57	44.65
439.78	9.01
439.99	72.09
440.20	-20.89
440.41	8.60
440.62	-9.01
440.83	11.88
441.04	31.13
441.24	32.36
441.45	4.10
441.66	-5.32
441.87	-35.23
442.08	25.80
442.29	-8.19
442.50	57.75
442.71	4.51
442.92	26.21
443.12	-5.32
443.33	6.14
443.54	29.90
443.75	1.23
443.96	24.17
444.17	19.25
444.38	46.28
444.59	47.92
444.80	28.26
445.00	-16.38
445.21	2.87
445.42	22.12
445.63	63.08
445.84	19.25
446.05	81.51
446.26	33.59
446.47	-36.86
446.67	35.63
446.88	-22.53
447.09	-3.69
447.30	36.04
447.51	67.17
447.72	8.60
447.93	6.96
448.14	-14.34
448.34	64.72
448.55	23.76
448.76	21.30
448.97	-7.37
449.18	10.65
449.39	21.30
449.60	34.00
449.80	29.90
450.01	30.31
450.22	18.84
450.43	13.93
450.64	15.56
450.85	-3.69
451.06	41.78
451.26	-57.75
451.47	33.18
451.68	3.28
451.89	29.08
452.10	29.90
452.31	-42.60
452.51	11.47
452.72	34.82
452.93	23.76
453.14	15.15
453.35	-30.72
453.56	2.87
453.76	42.19
453.97	21.30
454.18	56.11
454.39	-20.07
454.60	-49.97
454.81	-26.21
455.01	-14.34
455.22	-41.78
455.43	0.41
455.64	-2.05
455.85	20.48
456.06	33.18
456.26	57.75
456.47	43.01
456.68	32.36
456.89	1.23
457.10	69.63
457.30	16.38
457.51	56.11
457.72	-2.05
457.93	4.10
458.14	6.55
458.34	-37.68
458.55	40.14
458.76	-18.02
458.97	20.89
459.18	-20.48
459.39	14.34
459.59	31.13
459.80	11.06
460.01	-11.88
460.22	-15.15
460.42	36.86
460.63	19.66
460.84	0.82
461.05	57.34
461.26	-2.87
461.46	11.88
461.67	11.88
461.88	47.51
462.09	11.47
462.30	64.72
462.50	58.16
462.71	10.65
462.92	29.49
463.13	40.96
463.34	41.78
463.54	-4.10
463.75	-9.01
463.96	84.38
464.17	27.03
464.37	-16.79
464.58	47.92
464.79	13.52
465.00	-9.83
465.20	43.01
465.41	-10.65
465.62	50.38
465.83	4.10
466.04	38.91
466.24	-5.32
466.45	27.85
466.66	2.87
466.87	1.23
467.07	61.44
467.28	-2.46
467.49	38.91
467.70	65.13
467.90	63.90
468.11	11.88
468.32	11.88
468.53	23.35
468.73	40.96
468.94	43.42
469.15	45.06
469.36	28.26
469.56	1.64
469.77	31.95
469.98	91.34
470.19	28.26
470.39	43.01
470.60	46.69
470.81	37.68
471.02	30.72
471.22	22.12
471.43	69.22
471.64	91.75
471.85	36.45
472.05	78.64
472.26	19.25
472.47	31.54
472.67	59.80
472.88	13.52
473.09	18.02
473.30	49.97
473.50	63.49
473.71	24.58
473.92	29.08
474.12	26.62
474.33	7.78
474.54	76.18
474.75	13.93
474.95	126.56
475.16	48.74
475.37	9.42
475.57	80.28
475.78	33.59
475.99	41.37
476.20	37.27
476.40	45.06
476.61	56.52
476.82	99.53
477.02	49.15
477.23	-7.37
477.44	65.13
477.65	62.26
477.85	29.08
478.06	90.93
478.27	122.47
478.47	57.34
478.68	92.16
478.89	28.67
479.09	84.79
479.30	66.76
479.51	47.10
479.71	29.08
479.92	52.02
480.13	36.86
480.34	90.11
480.54	74.14
480.75	61.44
480.96	92.98
481.16	72.50
481.37	34.41
481.58	91.75
481.78	55.70
481.99	58.98
482.20	107.72
482.40	90.52
482.61	133.12
482.82	109.77
483.02	91.34
483.23	104.04
483.44	40.14
483.64	64.31
483.85	60.62
484.06	141.72
484.26	95.84
484.47	101.99
484.68	81.92
484.88	67.17
485.09	73.32
485.30	127.38
485.50	148.27
485.71	113.46
485.92	105.68
486.12	153.19
486.33	87.65
486.54	101.17
486.74	136.39
486.95	121.24
487.15	90.93
487.36	163.02
487.57	76.18
487.77	184.73
487.98	172.85
488.19	113.87
488.39	115.92
488.60	162.61
488.81	141.72
489.01	152.78
489.22	160.15
489.42	111.00
489.63	166.70
489.84	127.79
490.04	157.28
490.25	149.91
490.46	154.01
490.66	151.55
490.87	163.84
491.08	170.80
491.28	178.58
491.49	182.68
491.69	173.67
491.90	186.77
492.11	127.79
492.31	173.67
492.52	189.64
492.72	185.96
492.93	173.67
493.14	132.30
493.34	194.15
493.55	161.38
493.75	224.87
493.96	206.03
494.17	208.48
494.37	205.21
494.58	247.39
494.79	219.54
494.99	211.35
495.20	251.08
495.40	266.65
495.61	223.23
495.81	215.45
496.02	234.29
496.23	256.82
496.43	216.27
496.64	248.21
496.84	298.18
497.05	250.26
497.26	277.70
497.46	211.76
497.67	230.60
497.87	276.07
498.08	276.07
498.29	247.39
498.49	310.88
498.70	313.75
498.90	313.34
499.11	318.25
499.31	281.80
499.52	305.97
499.73	276.89
499.93	326.04
500.14	354.30
500.34	355.53
500.55	317.03
500.75	342.83
500.96	313.34
501.17	360.03
501.37	298.18
501.58	310.06
501.78	348.56
501.99	322.76
502.19	335.46
502.40	412.05
502.60	362.49
502.81	321.12
503.02	367.41
503.22	425.98
503.43	404.68
503.63	409.18
503.84	425.57
504.04	469.39
504.25	404.27
504.45	483.73
504.66	405.09
504.87	473.90
505.07	456.70
505.28	421.47
505.48	466.12
505.69	491.10
505.89	433.35
506.10	509.94
506.30	484.14
506.51	488.24
506.71	515.68
506.92	552.13
507.12	502.57
507.33	507.90
507.53	559.10
507.74	552.54
507.95	514.45
508.15	571.38
508.36	539.84
508.56	549.27
508.77	569.74
508.97	546.81
509.18	543.12
509.38	577.53
509.59	613.16
509.79	573.43
510.00	690.58
510.20	708.60
510.41	635.28
510.61	692.62
510.82	705.73
511.02	662.72
511.23	696.31
511.43	683.61
511.64	736.04
511.84	711.05
512.05	704.09
512.25	745.46
512.46	695.49
512.66	734.40
512.87	781.91
513.07	728.67
513.28	733.17
513.48	792.56
513.69	830.25
513.89	812.22
514.10	754.88
514.30	851.14
514.51	821.65
514.71	873.66
514.92	878.17
515.12	869.16
515.33	906.84
515.53	855.23
515.74	904.79
515.94	987.94
516.14	909.30
516.35	924.45
516.55	910.12
516.76	1026.85
516.96	996.13
517.17	995.72
517.37	972.79
517.58	967.46
517.78	1094.43
517.99	1066.58
518.19	1067.40
518.40	1046.51
518.60	1130.89
518.81	1098.94
519.01	1063.31
519.21	1115.32
519.42	1131.71
519.62	1217.72
519.83	1150.96
520.03	1148.09
520.24	1246.39
520.44	1188.64
520.65	1253.36
520.85	1258.27
521.06	1264.83
521.26	1260.32
521.46	1266.87
521.67	1294.73
521.87	1293.09
522.08	1306.60
522.28	1300.05
522.49	1385.25
522.69	1404.09
522.90	1395.08
523.10	1386.88
523.30	1437.67
523.51	1462.25
523.71	1418.83
523.92	1443.82
524.12	1513.86
524.33	1510.58
524.53	1520.41
524.73	1631.00
524.94	1551.95
525.14	1554.41
525.35	1620.35
525.55	1650.25
525.75	1631.41
525.96	1710.46
526.16	1681.79
526.37	1697.36
526.57	1727.67
526.78	1719.06
526.98	1741.59
527.18	1701.04
527.39	1836.21
527.59	1821.87
527.80	1854.64
528.00	1886.18
528.20	1843.17
528.41	1893.55
528.61	1915.26
528.82	1866.93
529.02	2010.29
529.22	2003.73
529.43	1993.08
529.63	2019.30
529.84	2129.89
530.04	2076.64
530.24	2133.57
530.45	2123.74
530.65	2119.24
530.86	2130.30
531.06	2280.62
531.26	2181.91
531.47	2214.67
531.67	2221.23
531.87	2300.69
532.08	2242.94
532.28	2320.35
532.49	2355.16
532.69	2378.10
532.89	2415.37
533.10	2389.16
533.30	2438.31
533.50	2439.13
533.71	2563.24
533.91	2487.05
534.12	2517.77
534.32	2578.39
534.52	2609.93
534.73	2691.44
534.93	2664.00
535.13	2702.50
535.34	2703.32
535.54	2761.48
535.74	2719.29
535.95	2762.71
536.15	2884.77
536.36	2759.02
536.56	2869.20
536.76	2810.63
536.97	2930.64
537.17	2901.56
537.37	2948.26
537.58	3038.37
537.78	3075.64
537.98	2984.30
538.19	3103.08
538.39	3141.99
538.59	3093.66
538.80	3157.97
539.00	3190.33
539.20	3243.57
539.41	3325.08
539.61	3331.64
539.81	3338.60
540.02	3282.07
540.22	3414.78
540.42	3366.86
540.63	3425.43
540.83	3495.88
541.03	3475.40
541.24	3471.31
541.44	3522.92
541.64	3525.78
541.85	3615.89
542.05	3661.36
542.25	3643.75
542.46	3694.95
542.66	3662.18
542.86	3806.76
543.07	3846.49
543.27	3816.18
543.47	3861.24
543.67	3916.13
543.88	3932.51
544.08	3920.22
544.28	3992.72
544.49	4023.85
544.69	4016.89
544.89	4017.71
545.10	4061.12
545.30	4111.91
545.50	4177.86
545.70	4221.27
545.91	4241.34
546.11	4284.76
546.31	4353.98
546.52	4323.26
546.72	4341.28
546.92	4321.62
547.13	4349.48
547.33	4462.52
547.53	4494.88
547.73	4526.83
547.94	4492.83
548.14	4638.24
548.34	4544.85
548.54	4557.96
548.75	4682.89
548.95	4747.60
549.15	4743.10
549.36	4625.13
549.56	4815.18
549.76	4687.80
549.96	4757.84
550.17	4846.72
550.37	4805.35
550.57	4974.11
550.77	4948.71
550.98	5051.11
551.18	5054.39
551.38	5049.06
551.59	5073.64
551.79	5026.53
551.99	5135.49
552.19	5185.46
552.40	5240.34
552.60	5223.96
552.80	5275.16
553.00	5210.44
553.21	5264.51
553.41	5253.45
553.61	5397.22
553.81	5373.46
554.02	5420.56
554.22	5420.97
554.42	5396.81
554.62	5575.80
554.83	5514.77
555.03	5587.27
555.23	5456.20
555.43	5593.00
555.63	5595.05
555.84	5692.94
556.04	5681.47
556.24	5713.42
556.44	5717.11
556.65	5759.30
556.85	5747.42
557.05	5742.09
557.25	5792.07
557.46	5846.95
557.66	5867.84
557.86	5862.92
558.06	5883.81
558.26	5928.05
558.47	5998.09
558.67	5931.33
558.87	6047.24
559.07	6055.02
559.27	6011.61
559.48	5933.38
559.68	6022.67
559.88	6032.09
560.08	6105.81
560.29	6113.60
560.49	6192.65
560.69	6147.59
560.89	6145.14
561.09	6097.62
561.30	6114.42
