SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Oct 20 21:19:22 GMT 2014
User: ammspsa
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4E00404
Integration Time (usec): 1000000 (USB4E00404)
Spectra Averaged: 5 (USB4E00404)
Boxcar Smoothing: 0 (USB4E00404)
Correct for Electrical Dark: No (USB4E00404)
Strobe/Lamp Enabled: No (USB4E00404)
Correct for Detector Non-linearity: No (USB4E00404)
Correct for Stray Light: No (USB4E00404)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345.87	-52.43
346.08	-52.43
346.30	-52.43
346.51	15.15
346.72	34.82
346.94	36.86
347.15	3.69
347.37	-13.93
347.58	-5.32
347.79	-17.20
348.01	-10.24
348.22	1.23
348.43	-23.35
348.65	11.47
348.86	-8.60
349.08	-25.80
349.29	38.09
349.50	20.48
349.72	-47.10
349.93	-11.47
350.14	-21.30
350.36	5.32
350.57	-29.08
350.78	-1.64
351.00	-7.37
351.21	24.17
351.43	15.97
351.64	61.03
351.85	-14.75
352.07	-20.89
352.28	-8.19
352.49	-15.97
352.71	29.90
352.92	6.14
353.13	-1.64
353.35	78.64
353.56	-13.11
353.77	51.20
353.99	31.13
354.20	32.36
354.41	67.58
354.63	2.46
354.84	17.61
355.05	-25.39
355.27	48.74
355.48	-8.19
355.70	-23.76
355.91	-13.52
356.12	-9.42
356.34	3.28
356.55	46.28
356.76	-41.37
356.98	-1.23
357.19	-9.01
357.40	48.33
357.62	-32.36
357.83	-38.91
358.04	-68.81
358.26	9.42
358.47	15.56
358.68	-13.93
358.89	-28.26
359.11	41.78
359.32	34.41
359.53	39.32
359.75	24.99
359.96	-6.14
360.17	0.41
360.39	16.79
360.60	-24.58
360.81	42.19
361.03	-5.73
361.24	-20.07
361.45	26.21
361.67	3.69
361.88	15.15
362.09	4.92
362.31	-9.83
362.52	-7.37
362.73	9.01
362.94	19.66
363.16	-6.96
363.37	27.85
363.58	19.25
363.80	-21.30
364.01	-4.92
364.22	-4.51
364.44	45.06
364.65	34.82
364.86	-15.15
365.07	27.44
365.29	8.19
365.50	7.37
365.71	15.15
365.93	-23.35
366.14	43.42
366.35	11.47
366.56	17.20
366.78	33.59
366.99	-15.15
367.20	-20.48
367.42	7.37
367.63	-37.68
367.84	-27.03
368.05	44.65
368.27	15.15
368.48	34.41
368.69	-18.02
368.91	59.80
369.12	33.18
369.33	2.05
369.54	13.93
369.76	40.96
369.97	61.44
370.18	29.08
370.39	138.85
370.61	-8.19
370.82	26.62
371.03	65.53
371.24	-0.82
371.46	-7.37
371.67	29.49
371.88	-50.38
372.10	79.87
372.31	65.53
372.52	12.29
372.73	34.00
372.95	6.14
373.16	-50.38
373.37	1.23
373.58	-34.00
373.80	6.96
374.01	37.68
374.22	132.30
374.43	8.19
374.65	27.03
374.86	-38.91
375.07	31.95
375.28	45.06
375.50	25.80
375.71	29.49
375.92	12.29
376.13	8.19
376.34	29.08
376.56	52.84
376.77	-29.49
376.98	3.28
377.19	40.55
377.41	-32.36
377.62	33.18
377.83	36.86
378.04	36.04
378.26	37.27
378.47	4.92
378.68	32.77
378.89	-27.03
379.10	26.21
379.32	-4.51
379.53	39.73
379.74	-12.70
379.95	-4.92
380.17	-3.69
380.38	18.02
380.59	53.66
380.80	-29.08
381.01	15.15
381.23	0.00
381.44	38.91
381.65	28.26
381.86	-32.36
382.08	-16.79
382.29	52.02
382.50	-31.95
382.71	49.97
382.92	-8.60
383.14	-54.07
383.35	14.34
383.56	-4.92
383.77	-22.53
383.98	56.93
384.20	-34.82
384.41	-6.14
384.62	32.36
384.83	35.23
385.04	33.59
385.26	32.36
385.47	2.46
385.68	32.36
385.89	-44.65
386.10	51.61
386.32	-9.83
386.53	9.83
386.74	3.28
386.95	3.28
387.16	40.14
387.37	28.26
387.59	20.89
387.80	-18.84
388.01	34.82
388.22	-21.71
388.43	19.25
388.65	13.52
388.86	54.48
389.07	15.97
389.28	42.60
389.49	42.19
389.70	15.15
389.92	17.61
390.13	75.77
390.34	49.56
390.55	0.82
390.76	80.69
390.97	77.82
391.19	31.95
391.40	73.73
391.61	36.04
391.82	60.62
392.03	59.39
392.24	109.77
392.45	160.56
392.67	66.35
392.88	128.61
393.09	77.82
393.30	109.77
393.51	115.51
393.72	44.65
393.94	86.01
394.15	120.42
394.36	133.94
394.57	136.80
394.78	130.66
394.99	156.06
395.20	158.10
395.42	155.65
395.63	148.27
395.84	119.60
396.05	173.67
396.26	154.01
396.47	120.83
396.68	225.28
396.90	165.07
397.11	211.76
397.32	219.54
397.53	240.43
397.74	224.87
397.95	177.35
398.16	190.46
398.37	200.70
398.59	215.86
398.80	224.46
399.01	203.98
399.22	289.17
399.43	181.45
399.64	215.45
399.85	194.97
400.06	228.96
400.28	194.15
400.49	226.51
400.70	170.80
400.91	181.04
401.12	190.87
401.33	229.37
401.54	215.45
401.75	208.07
401.96	182.68
402.18	174.08
402.39	170.39
402.60	236.75
402.81	157.69
