# R_IN (x), AVERAGED V²e-12 (y)
1, 6.59537037, 0.01512503141
10, 6.610701196, 0.01636439283
100, 6.782021605, 0.02039028402
1000, 8.465813079, 0.01937332878
10000, 25.2888696, 0.01610597184
100000, 152.814429, 0.05783709204
