Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	750
Conversion Gain:	1024
Coarse Gain:	2
Fine Gain:	1.73
Upper Discriminator:	1051
Lower Discriminator:	12
Calibration Coefficients:	-1.1578947368421026	1.0047846889952152
Calibration Channels:	0	0
Calibration Energies:	0.0	0.0
Elapsed Real Time:	1533.81
Elapsed Live Time:	1482.61
Start Time:	March 06, 2024, 10:04:16
End Time:	March 06, 2024, 10:29:45
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
59	58.124401913875595	5964
60	59.12918660287081	6107
61	60.133971291866025	6040
62	61.13875598086124	6113
63	62.143540669856456	6088
64	63.14832535885167	6307
65	64.1531100478469	6189
66	65.15789473684211	6344
67	66.16267942583733	6235
68	67.16746411483254	6186
69	68.17224880382776	6369
70	69.17703349282297	6309
71	70.18181818181819	6405
72	71.1866028708134	6427
73	72.19138755980862	6570
74	73.19617224880383	6391
75	74.20095693779905	6587
76	75.20574162679426	6528
77	76.21052631578948	6665
78	77.2153110047847	6727
79	78.22009569377991	6672
80	79.22488038277513	6672
81	80.22966507177034	6720
82	81.23444976076556	6538
83	82.23923444976077	6684
84	83.24401913875599	6686
85	84.2488038277512	6647
86	85.25358851674642	6501
87	86.25837320574163	6502
88	87.26315789473685	6558
89	88.26794258373207	6595
90	89.27272727272728	6753
91	90.2775119617225	6464
92	91.28229665071771	6517
93	92.28708133971293	6558
94	93.29186602870814	6452
95	94.29665071770336	6394
96	95.30143540669854	6400
97	96.30622009569376	6341
98	97.31100478468898	6310
99	98.31578947368419	6436
100	99.3205741626794	6389
101	100.32535885167462	6469
102	101.33014354066984	6200
103	102.33492822966505	6222
104	103.33971291866027	6276
105	104.34449760765548	6328
106	105.3492822966507	6253
107	106.35406698564591	6430
108	107.35885167464113	6280
109	108.36363636363635	6280
110	109.36842105263156	6352
111	110.37320574162678	6385
112	111.37799043062199	6371
113	112.38277511961721	6396
114	113.38755980861242	6575
115	114.39234449760764	6456
116	115.39712918660285	6422
117	116.40191387559807	6657
118	117.40669856459328	6549
119	118.4114832535885	6603
120	119.41626794258372	6602
121	120.42105263157893	6617
122	121.42583732057415	6705
123	122.43062200956936	6836
124	123.43540669856458	6734
125	124.44019138755979	6796
126	125.44497607655501	6880
127	126.44976076555022	6736
128	127.45454545454544	6860
129	128.45933014354065	6701
130	129.46411483253587	6844
131	130.46889952153109	7028
132	131.4736842105263	6905
133	132.47846889952152	7033
134	133.48325358851673	6935
135	134.48803827751195	6846
136	135.49282296650716	7062
137	136.49760765550238	7108
138	137.5023923444976	7072
139	138.5071770334928	7142
140	139.51196172248802	6903
141	140.51674641148324	7134
142	141.52153110047846	7202
143	142.52631578947367	7039
144	143.5311004784689	7119
145	144.5358851674641	7132
146	145.54066985645932	7110
147	146.54545454545453	7112
148	147.55023923444975	7106
149	148.55502392344496	7035
150	149.55980861244018	7158
151	150.5645933014354	7263
152	151.5693779904306	7103
153	152.57416267942583	7272
154	153.57894736842104	7200
155	154.58373205741626	7126
156	155.58851674641147	7093
157	156.5933014354067	7341
158	157.5980861244019	7215
159	158.60287081339712	7220
160	159.60765550239233	7226
161	160.61244019138755	7274
162	161.61722488038276	7240
163	162.62200956937798	7370
164	163.6267942583732	7310
165	164.6315789473684	7440
166	165.63636363636363	7298
167	166.64114832535884	7304
168	167.64593301435406	7320
169	168.65071770334927	7524
170	169.6555023923445	7448
171	170.6602870813397	7493
172	171.66507177033492	7595
173	172.66985645933013	7593
174	173.67464114832535	7627
175	174.67942583732057	7589
176	175.68421052631578	7737
177	176.688995215311	7768
178	177.6937799043062	7998
179	178.69856459330143	8057
180	179.70334928229664	8177
181	180.70813397129186	8332
182	181.71291866028707	8420
183	182.7177033492823	8628
184	183.7224880382775	8803
185	184.72727272727272	9067
186	185.73205741626793	9422
187	186.73684210526315	9710
188	187.74162679425837	9821
189	188.74641148325358	10122
190	189.7511961722488	10547
191	190.755980861244	10417
192	191.7607655502392	10917
193	192.76555023923441	11317
194	193.77033492822963	11278
195	194.77511961722485	11567
196	195.77990430622006	11840
197	196.78468899521528	11959
198	197.7894736842105	12093
199	198.7942583732057	11987
200	199.79904306220092	12172
201	200.80382775119614	12351
202	201.80861244019135	12535
203	202.81339712918657	12404
204	203.81818181818178	12350
205	204.822966507177	12224
206	205.82775119617222	12392
207	206.83253588516743	12085
208	207.83732057416265	11965
209	208.84210526315786	11962
210	209.84688995215308	11859
211	210.8516746411483	11784
212	211.8564593301435	11402
213	212.86124401913872	11488
214	213.86602870813394	11296
215	214.87081339712915	11120
216	215.87559808612437	10836
217	216.88038277511959	10734
218	217.8851674641148	10864
219	218.88995215311002	10387
220	219.89473684210523	10199
221	220.89952153110045	10074
222	221.90430622009566	10059
223	222.90909090909088	9586
224	223.9138755980861	9622
225	224.9186602870813	9467
226	225.92344497607652	9275
227	226.92822966507174	9148
228	227.93301435406696	9188
229	228.93779904306217	9059
230	229.9425837320574	8852
231	230.9473684210526	8641
232	231.95215311004782	8554
233	232.95693779904303	8488
234	233.96172248803825	8348
235	234.96650717703346	8191
236	235.97129186602868	7975
237	236.9760765550239	7954
238	237.9808612440191	7950
239	238.98564593301433	7900
240	239.99043062200954	7742
241	240.99521531100476	7497
242	241.99999999999997	7517
243	243.0047846889952	7456
244	244.0095693779904	7344
245	245.01435406698562	7271
246	246.01913875598083	7155
247	247.02392344497605	7158
248	248.02870813397126	7017
249	249.03349282296648	7026
250	250.0382775119617	6966
251	251.0430622009569	6715
252	252.04784688995213	6707
253	253.05263157894734	6675
254	254.05741626794256	6657
255	255.0622009569378	6502
256	256.066985645933	6580
257	257.0717703349282	6529
258	258.07655502392345	6333
259	259.08133971291863	6390
260	260.0861244019139	6149
261	261.09090909090907	6170
262	262.0956937799043	6170
263	263.1004784688995	6055
264	264.10526315789474	6134
265	265.1100478468899	6031
266	266.11483253588517	5948
267	267.11961722488036	5889
268	268.1244019138756	5975
269	269.1291866028708	5827
270	270.13397129186603	5834
271	271.1387559808612	5666
272	272.14354066985646	5647
273	273.14832535885165	5633
274	274.1531100478469	5722
275	275.1578947368421	5502
276	276.1626794258373	5511
277	277.1674641148325	5458
278	278.17224880382776	5393
279	279.17703349282294	5430
280	280.1818181818182	5397
281	281.1866028708134	5299
282	282.1913875598086	5306
283	283.1961722488038	5314
284	284.20095693779905	5296
285	285.20574162679424	5187
286	286.2105263157895	5326
287	287.21531100478467	5206
288	288.2200956937799	5126
289	289.2248803827751	5189
290	290.22966507177034	5047
291	291.23444976076553	5059
292	292.2392344497608	5045
293	293.24401913875596	4941
294	294.2488038277512	4946
295	295.2535885167464	4930
296	296.25837320574163	4793
297	297.2631578947368	4921
298	298.26794258373207	5077
299	299.27272727272725	4795
300	300.2775119617225	4815
301	301.2822966507177	4701
302	302.2870813397129	4709
303	303.2918660287081	4736
304	304.29665071770336	4722
305	305.30143540669854	4696
306	306.3062200956938	4736
307	307.311004784689	4760
308	308.3157894736842	4585
309	309.3205741626794	4716
310	310.32535885167465	4606
311	311.33014354066984	4698
312	312.3349282296651	4600
313	313.33971291866027	4485
314	314.3444976076555	4617
315	315.3492822966507	4492
316	316.35406698564594	4579
317	317.35885167464113	4467
318	318.3636363636364	4621
319	319.36842105263156	4378
320	320.3732057416268	4585
321	321.377990430622	4490
322	322.38277511961724	4592
323	323.3875598086124	4389
324	324.39234449760767	4507
325	325.39712918660285	4437
326	326.4019138755981	4358
327	327.4066985645933	4474
328	328.41148325358853	4453
329	329.4162679425837	4406
330	330.42105263157896	4411
331	331.42583732057415	4416
332	332.4306220095694	4416
333	333.4354066985646	4417
334	334.4401913875598	4367
335	335.444976076555	4339
336	336.44976076555025	4444
337	337.45454545454544	4350
338	338.4593301435407	4327
339	339.46411483253587	4429
340	340.4688995215311	4313
341	341.4736842105263	4199
342	342.47846889952154	4372
343	343.48325358851673	4387
344	344.488038277512	4317
345	345.49282296650716	4289
346	346.4976076555024	4312
347	347.5023923444976	4400
348	348.50717703349284	4313
349	349.511961722488	4212
350	350.51674641148327	4323
351	351.52153110047846	4209
352	352.5263157894737	4299
353	353.5311004784689	4356
354	354.53588516746413	4206
355	355.5406698564593	4347
356	356.54545454545456	4273
357	357.55023923444975	4289
358	358.555023923445	4294
359	359.5598086124402	4352
360	360.5645933014354	4322
361	361.5693779904306	4334
362	362.57416267942585	4418
363	363.57894736842104	4279
364	364.5837320574163	4294
365	365.58851674641147	4270
366	366.5933014354067	4177
367	367.5980861244019	4278
368	368.60287081339715	4353
369	369.60765550239233	4273
370	370.6124401913876	4282
371	371.61722488038276	4180
372	372.622009569378	4305
373	373.6267942583732	4367
374	374.63157894736844	4353
375	375.6363636363636	4277
376	376.64114832535887	4066
377	377.64593301435406	4207
378	378.6507177033493	4168
379	379.6555023923445	4112
380	380.66028708133973	4246
381	381.6650717703349	4195
382	382.66985645933016	4197
383	383.67464114832535	4208
384	384.67942583732054	4263
385	385.6842105263158	4257
386	386.68899521531097	4158
387	387.6937799043062	4334
388	388.6985645933014	4320
389	389.70334928229664	4272
390	390.70813397129183	4175
391	391.7129186602871	4248
392	392.71770334928226	4359
393	393.7224880382775	4263
394	394.7272727272727	4194
395	395.73205741626793	4244
396	396.7368421052631	4198
397	397.74162679425837	4281
398	398.74641148325355	4147
399	399.7511961722488	4248
400	400.755980861244	4250
401	401.7607655502392	4229
402	402.7655502392344	4152
403	403.77033492822966	4194
404	404.77511961722485	4236
405	405.7799043062201	4392
406	406.7846889952153	4275
407	407.7894736842105	4326
